SIGN ID,LOCATION DESCRIPTION,LIMIT,LATITUDE,LONGITUDE
16486,CAHILLS ROAD,60,-36.02606,146.018059
16488,CAHILLS ROAD,60,-36.026031,146.024276
53845,CAIN STREET,50,-38.369771,144.888847
28462,CAINS ROAD,100,-36.830303,143.901439
28460,CAINS ROAD,80,-36.828077,143.903467
28465,CAINS ROAD,50,-36.825153,143.906274
28467,CAINS ROAD,80,-36.823293,143.908734
101561,CAIRN CURRAN ,80,-36.987749,143.976759
101562,CAIRN CURRAN ,80,-36.986849,143.976913
101567,CAIRN CURRAN ,80,-36.981101,143.977895
101558,CAIRN CURRAN HALL ,50,-36.984262,143.972543
101559,CAIRN CURRAN HALL ,60,-36.987705,143.976467
101560,CAIRN CURRAN HALL ,60,-36.987072,143.975735
19522,CAIRNBROOK ROAD,60,-38.128328,146.569088
19515,CAIRNBROOK ROAD,40,-38.127796,146.572306
19513,CAIRNBROOK ROAD,40,-38.127716,146.572801
19509,CAIRNBROOK ROAD,60,-38.127264,146.575508
19506,CAIRNBROOK ROAD,80,-38.126388,146.580532
6203,CAIRNLEA DRIVE,60,-37.753006,144.781014
6225,CAIRNLEA DRIVE,60,-37.769989,144.790102
6227,CAIRNLEA DRIVE,60,-37.754245,144.789769
6204,CAIRNLEA DRIVE,60,-37.753359,144.784211
51250,CAIRNLEA DRIVE,60,-37.765519,144.789335
51251,CAIRNLEA DRIVE,60,-37.763208,144.789742
54932,CAIRNLEA DRIVE,60,-37.757927,144.791322
65989,CAIRNLEA DRIVE,60,-37.761103,144.79014
42164,CAIRNS STREET,30,-38.620202,142.993963
53119,CAIRNS ROAD,50,-38.040724,145.265888
56500,CAIRO ROAD,40,-37.803998,145.117198
68091,CAIRO ROAD,50,-37.803709,145.114879
38974,CAITHNESS CRESCENT,40,-38.073779,144.357413
39063,CAITHNESS CRESCENT,50,-38.072187,144.355775
70128,CALDER HIGHWAY,80,-37.104936,144.337823
6609,CALDER HIGHWAY,50,-37.621464,144.715059
30979,CALDER STREET,40,-37.33652,143.949491
31008,CALDER STREET,50,-37.335095,143.94974
28252,CALDER HIGHWAY,50,-36.821409,144.237212
28250,CALDER HIGHWAY,50,-36.82048,144.237329
28929,CALDER HIGHWAY,50,-36.81054,144.239938
28930,CALDER HIGHWAY,50,-36.804001,144.241703
28931,CALDER HIGHWAY,50,-36.802442,144.24212
28107,CALDER HIGHWAY,50,-36.742762,144.207736
31549,CALDER HIGHWAY,20,-36.078087,143.225292
31550,CALDER HIGHWAY,20,-36.077008,143.225286
31552,CALDER HIGHWAY,20,-36.074644,143.225281
31553,CALDER HIGHWAY,50,-36.072804,143.225284
31551,CALDER HIGHWAY,20,-36.075896,143.225279
7220,CALDER PARK DRIVE,60,-37.723277,144.750574
7045,CALDER PARK DRIVE,60,-37.715068,144.754943
7224,CALDER PARK DRIVE,60,-37.712858,144.75559
7257,CALDER PARK DRIVE,60,-37.709907,144.755045
7255,CALDER PARK DRIVE,60,-37.708473,144.755039
7247,CALDER PARK DRIVE,70,-37.700673,144.755903
7244,CALDER PARK DRIVE,70,-37.697144,144.755669
6442,CALDER PARK DRIVE,70,-37.689556,144.757199
6444,CALDER PARK DRIVE,70,-37.685581,144.757537
6446,CALDER PARK DRIVE,70,-37.683623,144.75791
54960,CALDER PARK DRIVE,60,-37.72162,144.750837
54962,CALDER PARK DRIVE,60,-37.717537,144.753215
66000,CALDER PARK DRIVE,70,-37.677248,144.763719
66020,CALDER PARK DRIVE,60,-37.719437,144.75183
77883,CALDER PARK DRIVE,60,-37.704878,144.756656
77877,CALDER PARK DRIVE,60,-37.701346,144.756117
77871,CALDER PARK DRIVE,70,-37.695633,144.755963
77876,CALDER PARK DRIVE,70,-37.698554,144.755703
77878,CALDER PARK DRIVE,60,-37.701107,144.756041
77879,CALDER PARK DRIVE,70,-37.703678,144.756631
7252,CALDER PARK DRIVE,40,-37.703675,144.756631
24687,CALDWELL STREET,60,-36.917542,144.709068
24677,CALDWELL STREET,60,-36.910868,144.70404
24678,CALDWELL STREET,60,-36.908077,144.700845
28606,CALEANA ROAD,80,-36.784064,144.400028
34763,CALEDONIAN HILL ROAD,80,-38.281423,141.618613
34761,CALEDONIAN HILL ROAD,60,-38.281168,141.616249
11635,CALENDONIA DRIVE,40,-37.69054,145.139921
11637,CALENDONIA DRIVE,40,-37.689962,145.142149
55798,CALIFORNIA CRESCENT,40,-37.869488,145.266777
55799,CALIFORNIA CRESCENT,40,-37.870473,145.267196
20553,CALLADALE COURT,40,-38.294546,146.702688
29233,CALLAGHAN STREET,50,-36.718271,144.293235
10305,CALLANDER STREET,50,-37.695645,144.991832
15936,CALLANDER STREET,40,-36.089054,145.445473
51989,CALLANDER ROAD,40,-37.956324,145.179161
51991,CALLANDER ROAD,40,-37.957038,145.179024
51992,CALLANDER ROAD,40,-37.958593,145.178725
51993,CALLANDER ROAD,40,-37.95927,145.178593
51994,CALLANDER ROAD,40,-37.95994,145.178463
60927,CALLANDER ROAD,40,-37.955779,145.179266
60903,CALLANDER ROAD,60,-37.954552,145.180346
54270,CALLANTINA ROAD,40,-37.83335,145.033739
54272,CALLANTINA ROAD,40,-37.833334,145.033128
18401,CALLAWAY CRESCENT,50,-38.476119,145.957847
8561,CALLISTEMON DRIVE,40,-37.858345,144.679435
58903,CALOTIS STREET,50,-34.314327,142.190835
58865,CALOTIS STREET,80,-34.314728,142.194077
36145,CALVERT STREET,40,-38.334982,143.586583
36144,CALVERT STREET,50,-38.335048,143.584399
21961,CALVERT STREET,60,-37.836252,147.599238
21970,CALVERT STREET,40,-37.82891,147.598743
21971,CALVERT STREET,60,-37.827227,147.597455
102036,CAMBRIA ROAD,50,-37.993149,145.188339
102037,CAMBRIA ROAD,50,-37.991887,145.18832
6705,CAMBRIAN WAY,40,-37.677005,144.556925
6702,CAMBRIAN WAY,40,-37.676538,144.554426
744,CAMBRIDGE STREET,40,-37.808119,144.984932
742,CAMBRIDGE STREET,40,-37.807485,144.985042
740,CAMBRIDGE STREET,40,-37.807101,144.985108
33614,CAMBRIDGE TERRACE,50,-34.199995,142.128626
66553,CAMBRIDGE CLOSE,50,-37.781511,145.257912
67493,CAMBRIDGE ROAD,70,-37.801361,145.338783
67494,CAMBRIDGE ROAD,60,-37.80053,145.331304
67499,CAMBRIDGE ROAD,60,-37.794889,145.322268
67491,CAMBRIDGE ROAD,70,-37.80568,145.352493
67492,CAMBRIDGE ROAD,70,-37.80457,145.349514
67496,CAMBRIDGE ROAD,60,-37.799906,145.328446
67500,CAMBRIDGE ROAD,60,-37.79119,145.313216
54513,CAMBRIDGE STREET,10,-37.822955,145.05425
54514,CAMBRIDGE STREET,10,-37.822265,145.054381
54515,CAMBRIDGE STREET,10,-37.821047,145.054613
60785,CAMBRO ROAD,40,-37.918893,145.142018
38762,CAMDEN ROAD,50,-38.155298,144.332723
38763,CAMDEN ROAD,40,-38.154799,144.328521
38755,CAMDEN ROAD,50,-38.154521,144.325088
75329,CAMDEN STREET,40,-37.868255,144.991552
52388,CAMELLIA AVENUE,40,-37.962635,145.191531
17720,CAMELOT COURT,60,-38.169158,145.90698
2137,CAMERON STREET,80,-38.623198,145.584166
2136,CAMERON STREET,60,-38.618939,145.58476
2135,CAMERON STREET,60,-38.615653,145.585246
35829,CAMERON STREET,60,-38.240592,142.900301
19729,CAMERON STREET,50,-38.2065,146.556005
19731,CAMERON STREET,50,-38.203486,146.55579
1063,CAMERON STREET,40,-37.816786,144.999295
34582,CAMERON STREET,50,-37.745535,142.034075
45470,CAMERON STREET,50,-37.602281,141.682467
31175,CAMERON STREET,50,-37.292166,143.791627
29944,CAMERON STREET,50,-37.187352,144.385218
27341,CAMERON ROAD,50,-36.704293,142.223435
24201,CAMERON ROAD,80,-36.697577,142.223426
31751,CAMERON STREET,40,-35.475846,143.266321
31750,CAMERON STREET,40,-35.475813,143.266996
68259,CAMERON ROAD,50,-37.80871,145.135728
55104,CAMERONS ROAD,50,-37.643368,145.527233
55106,CAMERONS ROAD,40,-37.643427,145.532725
55107,CAMERONS ROAD,50,-37.643296,145.536062
51666,CAMMS ROAD,50,-38.096992,145.274012
30978,CAMP STREET,50,-37.170893,143.698594
42063,CAMP ROAD,50,-38.399855,144.188857
42042,CAMP ROAD,60,-38.389031,144.186218
42044,CAMP ROAD,10,-38.388287,144.184966
42045,CAMP ROAD,10,-38.387657,144.184483
36258,CAMP STREET,40,-37.561717,143.858812
27927,CAMP STREET,50,-37.051669,143.815224
24648,CAMP STREET,50,-36.923916,144.709038
24647,CAMP STREET,40,-36.92259,144.708264
27109,CAMP STREET,40,-36.370653,142.977815
27110,CAMP STREET,40,-36.370329,142.974725
27114,CAMP STREET,50,-36.369597,142.980197
21158,CAMP STREET,50,-36.359162,146.686665
31544,CAMP STREET,80,-36.081209,143.23348
60039,CAMP STREET,50,-36.379904,141.243292
54143,CAMP HILL ROAD,70,-38.389913,145.16547
64857,CAMP HILL ROAD,40,-38.392914,145.163978
30437,CAMPASPE DRIVE,40,-37.354349,144.531642
26219,CAMPASPE STREET,40,-36.365538,144.700273
26221,CAMPASPE STREET,40,-36.364681,144.700855
26223,CAMPASPE STREET,50,-36.363185,144.70188
25993,CAMPASPE ESPLANADE,60,-36.139878,144.739737
25994,CAMPASPE ESPLANADE,50,-36.130148,144.737491
23386,CAMPASPE STREET,50,-36.116669,146.854127
23384,CAMPASPE STREET,50,-36.113981,146.856733
55291,CAMPASPE DRIVE,40,-37.778287,145.271156
66539,CAMPASPE DRIVE,50,-37.774888,145.273218
34897,CAMPBELL STREET,50,-38.386944,142.229213
17928,CAMPBELL STREET,50,-38.20676,146.0665
35141,CAMPBELL STREET,40,-37.940403,143.219192
8912,CAMPBELL STREET,40,-37.854771,144.77756
8910,CAMPBELL STREET,40,-37.854506,144.77664
8888,CAMPBELL STREET,40,-37.854138,144.775399
717,CAMPBELL STREET,40,-37.802945,144.989095
725,CAMPBELL STREET,40,-37.799762,144.989581
29265,CAMPBELL STREET,40,-36.724032,144.255276
27142,CAMPBELL STREET,40,-36.373809,142.98551
27140,CAMPBELL STREET,40,-36.373556,142.985882
33961,CAMPBELL STREET,40,-36.257208,142.390023
33963,CAMPBELL STREET,40,-36.253457,142.390079
15426,CAMPBELL STREET,60,-36.04737,146.474146
16047,CAMPBELL ROAD,60,-35.9259,145.659848
16049,CAMPBELL ROAD,40,-35.923441,145.659859
16050,CAMPBELL ROAD,40,-35.923,145.659859
16053,CAMPBELL ROAD,60,-35.917629,145.659841
32539,CAMPBELL STREET,100,-35.723223,142.356756
32547,CAMPBELL STREET,80,-35.721479,142.364816
32975,CAMPBELL AVENUE,80,-34.263143,142.199078
32976,CAMPBELL AVENUE,80,-34.262203,142.199067
32977,CAMPBELL AVENUE,80,-34.260647,142.199054
53120,CAMPBELL DRIVE,40,-38.035915,145.260752
62870,CAMPBELL DRIVE,40,-38.036711,145.260577
54252,CAMPBELL ROAD,50,-37.833849,145.055844
54596,CAMPBELL ROAD,40,-37.812386,145.063424
68286,CAMPBELL ROAD,40,-37.81086,145.063211
97182,CAMPBELL ROAD,50,-37.816077,145.062734
65103,CAMPBELL ROAD,40,-37.833466,145.056067
69912,CAMPBELL STREET,50,-35.334628,143.558309
14921,CAMPBELLS BEND ROAD,60,-36.619733,145.234393
30113,CAMPBELLS CREEK-FRYERS ROAD,80,-37.106203,144.213745
30112,CAMPBELLS CREEK-FRYERS ROAD,50,-37.104259,144.211889
30110,CAMPBELLS CREEK-FRYERS ROAD,50,-37.097498,144.206519
66231,CAMPERDOWN AVENUE,40,-37.761843,144.822502
66232,CAMPERDOWN AVENUE,40,-37.764625,144.822002
35145,CAMPERDOWN-DERRINALLUM ROAD,60,-37.951126,143.226047
69528,CAMPUS ROAD,40,-37.80159,148.62224
52764,CANADIAN BAY ROAD,40,-38.199107,145.101314
52765,CANADIAN BAY ROAD,50,-38.202677,145.104086
53434,CANADIAN BAY ROAD,50,-38.180723,145.086922
62260,CANADIAN BAY ROAD,50,-38.196124,145.098989
63497,CANADIAN BAY ROAD,60,-38.190407,145.094508
63498,CANADIAN BAY ROAD,40,-38.190228,145.094369
63499,CANADIAN BAY ROAD,40,-38.190018,145.094206
63500,CANADIAN BAY ROAD,60,-38.187783,145.092467
63501,CANADIAN BAY ROAD,50,-38.186039,145.091096
63504,CANADIAN BAY ROAD,50,-38.179039,145.085642
63505,CANADIAN BAY ROAD,50,-38.176361,145.083606
63506,CANADIAN BAY ROAD,50,-38.174485,145.082163
39155,CANDELLOW CRESCENT,40,-38.090042,144.340466
39156,CANDELLOW CRESCENT,40,-38.089309,144.34044
38082,CANDOVER STREET,40,-38.141334,144.352816
38079,CANDOVER STREET,40,-38.141054,144.35057
52673,CANE AVENUE,40,-38.104694,145.153828
39109,CANN COURT,50,-38.077362,144.351153
96481,CANNIE ROAD,100,-35.77256,143.453175
96485,CANNIE ROAD,80,-35.772566,143.458625
96486,CANNIE ROAD,80,-35.772565,143.457495
96476,CANNIE ROAD,80,-35.788285,143.46135
96477,CANNIE ROAD,80,-35.787385,143.461351
96478,CANNIE ROAD,100,-35.783875,143.461345
15343,CANNING ROAD,80,-36.183463,146.473113
61492,CANNING DRIVE,50,-38.043454,145.353129
56839,CANNING ROAD,100,-36.181179,146.474844
64150,CANNONS CREEK ROAD,80,-38.209283,145.313914
30642,CANOPUS CIRCUIT,80,-37.644799,144.508324
30538,CANOPUS CIRCUIT,60,-37.650248,144.507327
27723,CANROBERT STREET,50,-37.106871,144.066099
27978,CANROBERT STREET,40,-37.106548,144.067528
19477,CANSICK STREET,60,-38.154668,146.788471
18328,CANTERBURY ROAD,60,-38.696948,145.813829
42654,CANTERBURY ROAD,50,-38.376551,142.483973
42652,CANTERBURY ROAD,40,-38.374875,142.482135
42649,CANTERBURY ROAD,50,-38.373194,142.480233
39688,CANTERBURY ROAD,80,-38.039694,144.410204
39687,CANTERBURY ROAD,80,-38.037468,144.408242
39685,CANTERBURY ROAD,60,-38.03508,144.40369
39682,CANTERBURY ROAD,60,-38.034175,144.397697
1335,CANTERBURY ROAD,20,-37.847307,145.009548
31173,CANTERBURY STREET,40,-37.292419,143.792787
59451,CANTERBURY ROAD,60,-38.034536,144.40096
70904,CANTERBURY ROAD,60,-38.033876,144.393417
60867,CANTERBURY ROAD,40,-37.844005,145.01024
57421,CANTERBURY WAY,60,-38.318434,146.415655
51660,CANTERBURY JETTY ROAD,50,-38.383772,144.784529
53805,CANTERBURY JETTY ROAD,60,-38.378773,144.785762
53806,CANTERBURY JETTY ROAD,60,-38.37513,144.786481
64359,CANTERBURY JETTY ROAD,60,-38.370914,144.787158
43262,CANTS ROAD,50,-38.350919,143.56707
37210,CAPE CLEAR-ROKEWOOD ROAD,80,-37.788811,143.61429
45064,CAPE NELSON ROAD,80,-38.397746,141.547425
45063,CAPE NELSON ROAD,80,-38.393015,141.548223
45060,CAPE NELSON ROAD,80,-38.389449,141.55106
45059,CAPE NELSON ROAD,80,-38.386747,141.555711
45056,CAPE NELSON ROAD,80,-38.386265,141.560937
45055,CAPE NELSON ROAD,80,-38.384002,141.566012
45052,CAPE NELSON ROAD,80,-38.380232,141.568035
45048,CAPE NELSON ROAD,80,-38.375812,141.577936
45047,CAPE NELSON ROAD,80,-38.374138,141.583528
45044,CAPE NELSON ROAD,80,-38.372806,141.586238
45043,CAPE NELSON ROAD,80,-38.371183,141.589368
45040,CAPE NELSON ROAD,60,-38.36847,141.593366
45100,CAPE NELSON ROAD,60,-38.36776,141.594845
45101,CAPE NELSON ROAD,60,-38.366111,141.599008
45104,CAPE NELSON ROAD,60,-38.363427,141.602155
45105,CAPE NELSON ROAD,60,-38.36132,141.605199
45108,CAPE NELSON ROAD,50,-38.358601,141.605616
60016,CAPE NELSON ROAD,80,-38.418088,141.54265
71432,CAPE NELSON ROAD,80,-38.402849,141.547052
71433,CAPE NELSON ROAD,80,-38.407571,141.545794
71434,CAPE NELSON ROAD,80,-38.411122,141.542942
71435,CAPE NELSON ROAD,80,-38.414657,141.542481
97662,CAPE NELSON ROAD,80,-38.424638,141.541574
97663,CAPE NELSON ROAD,80,-38.428187,141.5423
41859,CAPE OTWAY ROAD,80,-38.243154,144.16298
41857,CAPE OTWAY ROAD,60,-38.242698,144.168306
41861,CAPE OTWAY ROAD,100,-38.242459,144.15793
41855,CAPE OTWAY ROAD,60,-38.241834,144.171311
41852,CAPE OTWAY ROAD,60,-38.241226,144.173403
2094,CAPE PATERSON ROAD,60,-38.669321,145.621048
72917,CAPE PATERSON ROAD,60,-38.668135,145.621065
53866,CAPE SCHANCK ROAD,80,-38.473221,144.894716
53869,CAPE SCHANCK ROAD,80,-38.487165,144.891705
64438,CAPE SCHANCK ROAD,80,-38.479356,144.894035
53870,CAPE SCHANCK ROAD,70,-38.491272,144.888485
56318,CAPITAL AVENUE,40,-37.867125,145.176783
56322,CAPITAL AVENUE,50,-37.864259,145.177321
67754,CAPITAL AVENUE,40,-37.865946,145.177005
37144,CARAVAN STREET,60,-37.531239,143.814345
34772,CARAVAN PARK ROAD,20,-38.258195,141.70037
34771,CARAVAN PARK ROAD,50,-38.257182,141.694371
55511,CARBINE STREET,40,-37.775305,145.178152
55512,CARBINE STREET,40,-37.776416,145.177953
55515,CARBINE STREET,40,-37.775616,145.178096
55516,CARBINE STREET,40,-37.774817,145.178248
55517,CARBINE STREET,50,-37.774225,145.178339
55665,CARCOOLA ROAD,60,-37.801071,145.257534
12611,CARDIGAN PLACE,40,-37.841328,144.95316
56172,CARDIGAN ROAD,60,-37.788264,145.320763
67487,CARDIGAN ROAD,60,-37.794439,145.345613
67511,CARDIGAN ROAD,40,-37.790607,145.342146
67512,CARDIGAN ROAD,40,-37.790508,145.341209
67513,CARDIGAN ROAD,60,-37.79015,145.337854
67514,CARDIGAN ROAD,60,-37.789932,145.335902
67515,CARDIGAN ROAD,60,-37.789097,145.328423
67510,CARDIGAN ROAD,60,-37.792956,145.344871
10153,CARDINAL ROAD,50,-37.715043,144.926944
10151,CARDINAL ROAD,40,-37.705932,144.928669
10066,CARDINAL ROAD,50,-37.703777,144.929076
10144,CARDINAL ROAD,50,-37.700282,144.92974
10143,CARDINAL ROAD,50,-37.697202,144.930343
52206,CARDINIA ROAD,100,-38.141238,145.425361
52209,CARDINIA ROAD,80,-38.085779,145.432638
61237,CARDINIA ROAD,60,-38.145849,145.424321
61238,CARDINIA ROAD,40,-38.145663,145.424363
61239,CARDINIA ROAD,60,-38.143917,145.424757
61240,CARDINIA ROAD,80,-38.08449,145.432924
52097,CARDINIA CREEK ROAD,80,-37.957048,145.387333
61085,CARDINIA RESERVOIR ACCESS ROAD,40,-37.970975,145.39515
52102,CARDINIA RESERVOIR ACCESS ROAD,40,-37.976773,145.402553
61083,CARDINIA RESERVOIR ACCESS ROAD,40,-37.975361,145.399822
61084,CARDINIA RESERVOIR ACCESS ROAD,40,-37.974507,145.399067
38958,CAREY STREET,50,-38.126276,144.331702
6742,CARINA DRIVE,50,-37.682332,144.568922
6744,CARINA DRIVE,40,-37.683146,144.568798
69235,CARLASSARE COURT,20,-36.581614,146.750566
61613,CARLINGFORD STREET,40,-37.889365,145.011644
61615,CARLINGFORD STREET,40,-37.889237,145.01057
61616,CARLINGFORD STREET,40,-37.889026,145.008802
10638,CARLISLE DRIVE,40,-37.642784,145.035039
10594,CARLISLE DRIVE,40,-37.642827,145.035458
10640,CARLISLE DRIVE,50,-37.642405,145.033025
36395,CARLTON STREET,40,-37.553438,143.820212
53003,CARLTON ROAD,50,-37.960196,145.214548
62660,CARLTON ROAD,40,-37.959326,145.207453
62662,CARLTON ROAD,40,-37.960528,145.217628
62664,CARLTON ROAD,40,-37.960626,145.218423
15436,CARLYLE ROAD,80,-36.039155,146.458641
15439,CARLYLE ROAD,100,-36.037054,146.456877
68093,CARLYLE CRESCENT,50,-37.811929,145.101938
39065,CARMARTHEN DRIVE,50,-38.072164,144.356205
39056,CARMARTHEN DRIVE,40,-38.070699,144.352787
9961,CARMEN STREET,50,-37.8445,144.866413
54931,CARMODY DRIVE,40,-37.757807,144.788652
54935,CARMODY DRIVE,40,-37.758723,144.788485
39334,CARNARVON DRIVE,50,-38.207802,144.326962
12077,CARNARVON ROAD,50,-37.741022,144.910413
12075,CARNARVON ROAD,50,-37.738067,144.91094
30794,CAROLIN STREET,60,-36.779919,144.287625
23862,CAROLINE COURT,50,-37.543244,143.894197
52050,CAROLINE AVENUE,40,-37.940306,145.495947
55812,CAROLINE AVENUE,50,-37.937857,145.493658
68255,CAROLINE STREET,50,-37.808961,145.137349
63341,CAROLINE STREET,40,-37.990628,145.225712
63343,CAROLINE STREET,40,-37.989887,145.225016
6388,CAROLINE SPRINGS BOULEVARD,60,-37.748727,144.738518
6392,CAROLINE SPRINGS BOULEVARD,60,-37.746846,144.735738
6394,CAROLINE SPRINGS BOULEVARD,60,-37.74597,144.735292
6395,CAROLINE SPRINGS BOULEVARD,60,-37.742594,144.735708
6397,CAROLINE SPRINGS BOULEVARD,40,-37.737707,144.739086
6398,CAROLINE SPRINGS BOULEVARD,40,-37.735463,144.740609
6411,CAROLINE SPRINGS BOULEVARD,60,-37.730794,144.74165
6412,CAROLINE SPRINGS BOULEVARD,60,-37.730289,144.741682
6413,CAROLINE SPRINGS BOULEVARD,60,-37.728686,144.741331
65996,CAROLINE SPRINGS BOULEVARD,40,-37.733587,144.741078
6223,CAROLINE SPRINGS BOULEVARD,40,-37.748483,144.738129
6221,CAROLINE SPRINGS BOULEVARD,40,-37.73661,144.739916
28087,CAROLYN WAY,60,-36.745131,144.207922
58604,CAROLYN WAY,40,-36.74366,144.209906
83450,Carool Road,40,-37.862094,145.08296
22366,CARPENTER STREET,40,-37.876136,147.992253
22475,CARPENTER STREET,50,-37.875323,147.992448
37115,CARPENTER STREET,40,-37.521186,143.833823
30233,CARPENTER STREET,60,-36.782311,144.284251
30231,CARPENTER STREET,60,-36.78072,144.284479
30779,CARPENTER STREET,60,-36.777668,144.284915
30778,CARPENTER STREET,60,-36.774226,144.285428
30735,CARPENTER STREET,60,-36.7718,144.285796
30777,CARPENTER STREET,60,-36.769898,144.286081
62555,CARPENTER STREET,50,-37.911151,144.999068
38395,CARR STREET,60,-38.161224,144.36328
38397,CARR STREET,60,-38.15827,144.359112
100840,CARRAMAR ROAD,60,-38.155316,145.236309
100841,CARRAMAR ROAD,60,-38.154406,145.236481
100842,CARRAMAR ROAD,60,-38.151761,145.236982
21073,CARRARAGARMUNGEE ESTATE ROAD,100,-36.328819,146.459098
64540,CARR-BOYD ROAD,50,-38.13489,145.235979
7371,CARRICK DRIVE,50,-37.70178,144.883747
12984,CARRICK DRIVE,50,-37.698252,144.889451
12982,CARRICK DRIVE,40,-37.690802,144.897196
12976,CARRICK DRIVE,40,-37.689866,144.898178
12973,CARRICK DRIVE,50,-37.687146,144.898737
13632,CARRINGTON ROAD,40,-37.722156,144.992581
13630,CARRINGTON ROAD,40,-37.722032,144.991427
26756,CARRINGTON STREET,40,-37.419602,144.562672
26752,CARRINGTON STREET,40,-37.419563,144.565299
26754,CARRINGTON STREET,40,-37.419569,144.563438
61320,CARRINGTON GROVE,40,-37.874676,145.00682
1102,CARROLL STREET,40,-37.824929,144.994004
8588,CARRUTHERS DRIVE,40,-37.869749,144.674644
8590,CARRUTHERS DRIVE,40,-37.86734,144.675499
8592,CARRUTHERS DRIVE,40,-37.866746,144.676107
15882,CARTER STREET,50,-35.999099,145.461538
15889,CARTER STREET,50,-35.999161,145.451201
15886,CARTER STREET,40,-35.999136,145.453425
15876,CARTER STREET,40,-35.999135,145.454152
55832,CARTER STREET,40,-37.78109,145.570491
72032,CARTONS ROAD,50,-37.582188,144.1096
12124,CARWARP STREET,40,-37.724742,145.072721
15081,CASEY STREET,60,-36.441252,145.23001
2266,CASHIN STREET,80,-38.628252,145.717143
44986,CASHMORE ROAD,80,-38.321598,141.591146
44987,CASHMORE ROAD,80,-38.32153,141.586135
44990,CASHMORE ROAD,80,-38.321504,141.583775
44983,CASHMORE ROAD,80,-38.320861,141.595227
22821,CASSILIS ROAD,80,-37.264525,147.715638
22824,CASSILIS ROAD,80,-37.264443,147.71179
22818,CASSILIS ROAD,80,-37.264348,147.718078
28827,CASSONS CRESCENT,60,-36.676002,144.342208
55455,CASSOWARY STREET,40,-37.796176,145.160358
66606,CASSOWARY STREET,50,-37.795914,145.158208
55285,CASTELLA STREET,40,-37.753641,145.354323
66429,CASTELLA STREET,50,-37.755044,145.353957
66434,CASTELLA STREET,40,-37.751602,145.354856
52532,CASTLE STREET,40,-37.999412,145.211098
23483,CASTLE CREEK ROAD,60,-36.158967,146.876396
58005,CASTLE CREEK ROAD,60,-36.156255,146.877703
58007,CASTLE CREEK ROAD,60,-36.161311,146.875377
58010,CASTLE CREEK ROAD,80,-36.164518,146.874453
58012,CASTLE CREEK ROAD,80,-36.166497,146.873324
58681,CASTLEMAINE STREET,50,-37.143059,144.247046
33884,CASUARINA CRESCENT,40,-34.234009,142.163337
9320,CATHERINE ROAD,50,-37.878205,144.757263
8142,CATHERINE STREET,50,-37.730535,144.957252
8141,CATHERINE STREET,40,-37.726967,144.95822
61589,CATHERINE STREET,40,-37.874122,145.025851
14226,CATHIES LANE,40,-37.879268,145.214524
68723,CATONA CRESCENT,60,-35.927981,145.650663
45277,CATONS FLAT ROAD,60,-38.141059,141.627116
45278,CATONS FLAT ROAD,80,-38.140763,141.624125
45280,CATONS FLAT ROAD,100,-38.140404,141.620497
19390,CATTERICK CRESCENT,40,-38.201104,146.516849
55578,CAVANAGH ROAD,40,-37.752669,145.652026
66698,CAVANAGH ROAD,40,-37.752874,145.653549
66700,CAVANAGH ROAD,50,-37.752529,145.650363
53063,CAVANAGH STREET,40,-37.954267,145.06707
55283,CAVE HILL ROAD,60,-37.75554,145.343287
